Datetime,solar_mw,wind-direction,wind-speed,humidity,average-wind-speed-(period),average-pressure-(period),temperature
11/05/2012 6:00,7766,,,,,,
11/05/2012 5:00,7029,,,,,,
11/05/2012 4:00,6796,,,,,,
11/05/2012 3:00,6804,,,,,,
11/05/2012 2:00,6965,,,,,,
11/05/2012 1:00,7240,,,,,,
11/05/2012 0:00,7797,,,,,,
10/05/2012 23:00,8649,,,,,,
10/05/2012 22:00,9531,,,,,,
10/05/2012 21:00,9959,,,,,,
10/05/2012 20:00,9571,,,,,,
10/05/2012 19:00,9467,,,,,,
10/05/2012 18:00,9589,,,,,,
10/05/2012 17:00,9528,,,,,,
10/05/2012 16:00,9449,,,,,,
10/05/2012 15:00,9417,,,,,,
10/05/2012 14:00,9419,,,,,,
10/05/2012 13:00,9503,,,,,,
10/05/2012 12:00,9552,,,,,,
10/05/2012 11:00,9527,,,,,,
10/05/2012 10:00,9468,,,,,,
10/05/2012 9:00,9464,,,,,,
10/05/2012 8:00,9314,,,,,,
10/05/2012 7:00,8676,,,,,,
10/05/2012 6:00,7610,,,,,,
10/05/2012 5:00,6899,,,,,,
10/05/2012 4:00,6711,,,,,,
10/05/2012 3:00,6689,,,,,,
10/05/2012 2:00,6777,,,,,,
10/05/2012 1:00,7065,,,,,,
10/05/2012 0:00,8278,,,,,,
09/05/2012 23:00,8383,,,,,,
09/05/2012 22:00,9078,,,,,,
09/05/2012 21:00,9237,,,,,,
09/05/2012 20:00,8690,,,,,,
09/05/2012 19:00,8702,,,,,,
09/05/2012 18:00,8659,,,,,,
09/05/2012 17:00,8590,,,,,,
09/05/2012 16:00,8496,,,,,,
09/05/2012 15:00,8471,,,,,,
09/05/2012 14:00,8495,,,,,,
09/05/2012 13:00,8541,,,,,,
09/05/2012 12:00,8529,,,,,,
09/05/2012 11:00,8439,,,,,,
09/05/2012 10:00,8270,,,,,,
09/05/2012 9:00,7803,,,,,,
09/05/2012 8:00,7185,,,,,,
09/05/2012 7:00,6691,,,,,,
09/05/2012 6:00,6570,,,,,,
09/05/2012 5:00,6528,,,,,,
09/05/2012 4:00,6581,,,,,,
09/05/2012 3:00,6752,,,,,,
09/05/2012 2:00,7029,,,,,,
09/05/2012 1:00,7500,,,,,,
09/05/2012 0:00,8251,,,,,,
08/05/2012 23:00,9025,,,,,,
08/05/2012 22:00,9809,,,,,,
08/05/2012 21:00,10140,,,,,,
08/05/2012 20:00,10294,,,,,,
08/05/2012 19:00,11015,,,,,,
08/05/2012 18:00,11534,,,,,,
08/05/2012 17:00,11782,,,,,,
08/05/2012 16:00,11880,,,,,,
08/05/2012 15:00,11853,,,,,,
08/05/2012 14:00,11833,,,,,,
08/05/2012 13:00,11786,,,,,,
08/05/2012 12:00,11631,,,,,,
08/05/2012 11:00,11140,,,,,,
08/05/2012 10:00,10519,,,,,,
08/05/2012 9:00,9693,,,,,,
08/05/2012 8:00,8607,,,,,,
08/05/2012 7:00,7820,,,,,,
08/05/2012 6:00,7588,,,,,,
08/05/2012 5:00,7381,,,,,,
08/05/2012 4:00,7388,,,,,,
08/05/2012 3:00,7501,,,,,,
08/05/2012 2:00,7787,,,,,,
08/05/2012 1:00,8234,,,,,,
08/05/2012 0:00,8856,,,,,,
07/05/2012 23:00,9796,,,,,,
07/05/2012 22:00,10603,,,,,,
07/05/2012 21:00,10964,,,,,,
07/05/2012 20:00,10972,,,,,,
07/05/2012 19:00,11528,,,,,,
07/05/2012 18:00,12019,,,,,,
07/05/2012 17:00,12020,,,,,,
07/05/2012 16:00,11751,,,,,,
07/05/2012 15:00,11476,,,,,,
07/05/2012 14:00,11238,,,,,,
07/05/2012 13:00,10936,,,,,,
07/05/2012 12:00,10732,,,,,,
07/05/2012 11:00,10402,,,,,,
07/05/2012 10:00,10084,,,,,,
07/05/2012 9:00,9746,,,,,,
07/05/2012 8:00,9331,,,,,,
07/05/2012 7:00,8637,,,,,,
07/05/2012 6:00,7725,,,,,,
07/05/2012 5:00,7193,,,,,,
07/05/2012 4:00,7209,,,,,,
07/05/2012 3:00,7420,,,,,,
07/05/2012 2:00,7767,,,,,,
07/05/2012 1:00,8446,,,,,,
07/05/2012 0:00,9461,,,,,,
06/05/2012 23:00,10808,,,,,,
06/05/2012 22:00,12211,,,,,,
06/05/2012 21:00,12951,,,,,,
06/05/2012 20:00,13161,,,,,,
06/05/2012 19:00,13814,,,,,,
06/05/2012 18:00,14097,,,,,,
06/05/2012 17:00,14312,,,,,,
06/05/2012 16:00,14210,,,,,,
06/05/2012 15:00,13940,,,,,,
06/05/2012 14:00,13463,,,,,,
06/05/2012 13:00,13074,,,,,,
06/05/2012 12:00,12659,,,,,,
06/05/2012 11:00,12022,,,,,,
06/05/2012 10:00,11290,,,,,,
06/05/2012 9:00,10717,,,,,,
06/05/2012 8:00,10152,,,,,,
06/05/2012 7:00,9396,,,,,,
06/05/2012 6:00,8289,,,,,,
06/05/2012 5:00,7672,,,,,,
06/05/2012 4:00,7511,,,,,,
06/05/2012 3:00,7722,,,,,,
06/05/2012 2:00,7971,,,,,,
06/05/2012 1:00,8641,,,,,,
06/05/2012 0:00,9556,,,,,,
05/05/2012 23:00,10817,,,,,,
05/05/2012 22:00,11994,,,,,,
05/05/2012 21:00,12673,,,,,,
05/05/2012 20:00,12747,,,,,,
05/05/2012 19:00,13339,,,,,,
05/05/2012 18:00,13704,,,,,,
05/05/2012 17:00,13615,,,,,,
05/05/2012 16:00,13260,,,,,,
05/05/2012 15:00,12795,,,,,,
05/05/2012 14:00,12347,,,,,,
05/05/2012 13:00,11818,,,,,,
05/05/2012 12:00,11365,,,,,,
05/05/2012 11:00,10848,,,,,,
05/05/2012 10:00,10312,,,,,,
05/05/2012 9:00,9888,,,,,,
05/05/2012 8:00,9455,,,,,,
05/05/2012 7:00,8702,,,,,,
05/05/2012 6:00,7723,,,,,,
05/05/2012 5:00,7157,,,,,,
05/05/2012 4:00,7059,,,,,,
05/05/2012 3:00,7245,,,,,,
05/05/2012 2:00,7615,,,,,,
05/05/2012 1:00,8172,,,,,,
05/05/2012 0:00,9089,,,,,,
04/05/2012 23:00,10426,,,,,,
04/05/2012 22:00,11664,,,,,,
04/05/2012 21:00,12200,,,,,,
04/05/2012 20:00,12327,,,,,,
04/05/2012 19:00,12837,,,,,,
04/05/2012 18:00,13194,,,,,,
04/05/2012 17:00,13176,,,,,,
04/05/2012 16:00,12974,,,,,,
04/05/2012 15:00,12743,,,,,,
04/05/2012 14:00,12545,,,,,,
04/05/2012 13:00,12375,,,,,,
04/05/2012 12:00,12095,,,,,,
04/05/2012 11:00,11752,,,,,,
04/05/2012 10:00,11294,,,,,,
04/05/2012 9:00,10803,,,,,,
04/05/2012 8:00,10504,,,,,,
04/05/2012 7:00,9857,,,,,,
04/05/2012 6:00,8768,,,,,,
04/05/2012 5:00,8104,,,,,,
04/05/2012 4:00,8011,,,,,,
04/05/2012 3:00,8101,,,,,,
04/05/2012 2:00,8418,,,,,,
04/05/2012 1:00,9023,,,,,,
04/05/2012 0:00,9890,,,,,,
03/05/2012 23:00,11088,,,,,,
03/05/2012 22:00,12245,,,,,,
03/05/2012 21:00,12770,,,,,,
03/05/2012 20:00,12624,,,,,,
03/05/2012 19:00,12847,,,,,,
03/05/2012 18:00,13171,,,,,,
03/05/2012 17:00,13252,,,,,,
03/05/2012 16:00,13152,,,,,,
03/05/2012 15:00,12977,,,,,,
03/05/2012 14:00,12901,,,,,,
03/05/2012 13:00,12828,,,,,,
03/05/2012 12:00,12577,,,,,,
03/05/2012 11:00,12215,,,,,,
03/05/2012 10:00,11706,,,,,,
03/05/2012 9:00,11383,,,,,,
03/05/2012 8:00,11123,,,,,,
03/05/2012 7:00,10522,,,,,,
03/05/2012 6:00,9561,,,,,,
03/05/2012 5:00,9034,,,,,,
03/05/2012 4:00,8945,,,,,,
03/05/2012 3:00,9172,,,,,,
03/05/2012 2:00,9532,,,,,,
03/05/2012 1:00,10093,,,,,,
03/05/2012 0:00,11030,,,,,,
02/05/2012 23:00,12266,,,,,,
02/05/2012 22:00,13451,,,,,,
02/05/2012 21:00,13966,,,,,,
02/05/2012 20:00,13830,,,,,,
02/05/2012 19:00,13915,,,,,,
02/05/2012 18:00,13943,,,,,,
02/05/2012 17:00,13754,,,,,,
02/05/2012 16:00,13513,,,,,,
02/05/2012 15:00,13429,,,,,,
02/05/2012 14:00,13135,,,,,,
02/05/2012 13:00,12702,,,,,,
02/05/2012 12:00,12161,,,,,,
02/05/2012 11:00,11512,,,,,,
02/05/2012 10:00,10607,,,,,,
02/05/2012 9:00,9535,,,,,,
02/05/2012 8:00,8605,,,,,,
02/05/2012 7:00,8124,,,,,,
02/05/2012 6:00,7917,,,,,,
02/05/2012 5:00,7962,,,,,,
02/05/2012 4:00,8111,,,,,,
02/05/2012 3:00,8383,,,,,,
02/05/2012 2:00,8807,,,,,,
02/05/2012 1:00,9423,,,,,,
02/05/2012 0:00,10171,,,,,,
01/05/2012 23:00,11102,,,,,,
01/05/2012 22:00,11931,,,,,,
01/05/2012 21:00,12287,,,,,,
01/05/2012 20:00,12146,,,,,,
01/05/2012 19:00,12357,,,,,,
01/05/2012 18:00,12551,,,,,,
01/05/2012 17:00,12484,,,,,,
01/05/2012 16:00,12277,,,,,,
01/05/2012 15:00,11949,,,,,,
01/05/2012 14:00,11501,,,,,,
01/05/2012 13:00,11110,,,,,,
01/05/2012 12:00,10576,,,,,,
01/05/2012 11:00,9950,,,,,,
01/05/2012 10:00,9364,,,,,,
01/05/2012 9:00,8589,,,,,,
01/05/2012 8:00,7737,,,,,,
01/05/2012 7:00,7161,,,,,,
01/05/2012 6:00,6983,,,,,,
01/05/2012 5:00,6853,,,,,,
01/05/2012 4:00,6902,,,,,,
01/05/2012 3:00,7140,,,,,,
01/05/2012 2:00,7441,,,,,,
01/05/2012 1:00,7977,,,,,,
01/05/2012 0:00,8744,,,,,,
30/04/2012 23:00,9596,,,,,,
30/04/2012 22:00,10418,,,,,,
30/04/2012 21:00,10745,,,,,,
30/04/2012 20:00,10573,,,,,,
30/04/2012 19:00,10947,,,,,,
30/04/2012 18:00,11054,,,,,,
30/04/2012 17:00,10948,,,,,,
30/04/2012 16:00,10702,,,,,,
30/04/2012 15:00,10453,,,,,,
30/04/2012 14:00,10212,,,,,,
30/04/2012 13:00,9983,,,,,,
30/04/2012 12:00,9829,,,,,,
30/04/2012 11:00,9704,,,,,,
30/04/2012 10:00,9512,,,,,,
30/04/2012 9:00,9438,,,,,,
30/04/2012 8:00,9411,,,,,,
30/04/2012 7:00,8766,,,,,,
30/04/2012 6:00,7700,,,,,,
30/04/2012 5:00,7011,,,,,,
30/04/2012 4:00,6799,,,,,,
30/04/2012 3:00,6779,,,,,,
30/04/2012 2:00,6924,,,,,,
30/04/2012 1:00,7283,,,,,,
30/04/2012 0:00,7887,,,,,,
29/04/2012 23:00,8685,,,,,,
29/04/2012 22:00,9644,,,,,,
29/04/2012 21:00,9944,,,,,,
29/04/2012 20:00,9459,,,,,,
29/04/2012 19:00,9416,,,,,,
29/04/2012 18:00,9541,,,,,,
29/04/2012 17:00,9554,,,,,,
29/04/2012 16:00,9507,,,,,,
29/04/2012 15:00,9437,,,,,,
29/04/2012 14:00,9415,,,,,,
29/04/2012 13:00,9515,,,,,,
29/04/2012 12:00,9568,,,,,,
29/04/2012 11:00,9660,,,,,,
29/04/2012 10:00,9697,,,,,,
29/04/2012 9:00,9984,,,,,,
29/04/2012 8:00,10333,,,,,,
29/04/2012 7:00,9944,,,,,,
29/04/2012 6:00,8696,,,,,,
29/04/2012 5:00,7786,,,,,,
29/04/2012 4:00,7483,,,,,,
29/04/2012 3:00,7331,,,,,,
29/04/2012 2:00,7470,,,,,,
29/04/2012 1:00,7695,,,,,,
29/04/2012 0:00,8200,,,,,,
28/04/2012 23:00,9025,,,,,,
28/04/2012 22:00,9766,,,,,,
28/04/2012 21:00,10101,,,,,,
28/04/2012 20:00,9511,,,,,,
28/04/2012 19:00,9383,,,,,,
28/04/2012 18:00,9387,,,,,,
28/04/2012 17:00,9356,,,,,,
28/04/2012 16:00,9290,,,,,,
28/04/2012 15:00,9356,,,,,,
28/04/2012 14:00,9381,,,,,,
28/04/2012 13:00,9433,,,,,,
28/04/2012 12:00,9549,,,,,,
28/04/2012 11:00,9560,,,,,,
28/04/2012 10:00,9542,,,,,,
28/04/2012 9:00,9730,,,,,,
28/04/2012 8:00,9901,,,,,,
28/04/2012 7:00,9327,,,,,,
28/04/2012 6:00,8020,,,,,,
28/04/2012 5:00,7235,,,,,,
28/04/2012 4:00,7041,,,,,,
28/04/2012 3:00,6994,,,,,,
28/04/2012 2:00,7067,,,,,,
28/04/2012 1:00,7355,,,,,,
28/04/2012 0:00,7877,,,,,,
27/04/2012 23:00,8747,,,,,,
27/04/2012 22:00,9607,,,,,,
27/04/2012 21:00,9968,,,,,,
27/04/2012 20:00,9486,,,,,,
27/04/2012 19:00,9403,,,,,,
27/04/2012 18:00,9488,,,,,,
27/04/2012 17:00,9420,,,,,,
27/04/2012 16:00,9364,,,,,,
27/04/2012 15:00,9424,,,,,,
27/04/2012 14:00,9604,,,,,,
27/04/2012 13:00,9580,,,,,,
27/04/2012 12:00,9548,,,,,,
27/04/2012 11:00,9486,,,,,,
27/04/2012 10:00,9291,,,,,,
27/04/2012 9:00,9264,,,,,,
27/04/2012 8:00,9140,,,,,,
27/04/2012 7:00,8579,,,,,,
27/04/2012 6:00,7519,,,,,,
27/04/2012 5:00,6834,,,,,,
27/04/2012 4:00,6639,,,,,,
27/04/2012 3:00,6697,,,,,,
27/04/2012 2:00,6867,,,,,,
27/04/2012 1:00,7220,,,,,,
27/04/2012 0:00,7866,,,,,,
26/04/2012 23:00,8859,,,,,,
26/04/2012 22:00,9771,,,,,,
26/04/2012 21:00,10372,,,,,,
26/04/2012 20:00,10227,,,,,,
26/04/2012 19:00,10317,,,,,,
26/04/2012 18:00,10401,,,,,,
26/04/2012 17:00,10390,,,,,,
26/04/2012 16:00,10390,,,,,,
26/04/2012 15:00,10402,,,,,,
26/04/2012 14:00,10413,,,,,,
26/04/2012 13:00,10434,,,,,,
26/04/2012 12:00,10270,,,,,,
26/04/2012 11:00,10082,,,,,,
26/04/2012 10:00,9799,,,,,,
26/04/2012 9:00,9552,,,,,,
26/04/2012 8:00,9241,,,,,,
26/04/2012 7:00,8576,,,,,,
26/04/2012 6:00,7451,,,,,,
26/04/2012 5:00,6818,,,,,,
26/04/2012 4:00,6690,,,,,,
26/04/2012 3:00,6771,,,,,,
26/04/2012 2:00,6992,,,,,,
26/04/2012 1:00,7405,,,,,,
26/04/2012 0:00,8109,,,,,,
25/04/2012 23:00,9049,,,,,,
25/04/2012 22:00,9914,,,,,,
25/04/2012 21:00,10331,,,,,,
25/04/2012 20:00,9883,,,,,,
25/04/2012 19:00,9803,,,,,,
25/04/2012 18:00,9694,,,,,,
25/04/2012 17:00,9434,,,,,,
25/04/2012 16:00,9300,,,,,,
25/04/2012 15:00,9149,,,,,,
25/04/2012 14:00,9150,,,,,,
25/04/2012 13:00,9033,,,,,,
25/04/2012 12:00,8878,,,,,,
25/04/2012 11:00,8715,,,,,,
25/04/2012 10:00,8463,,,,,,
25/04/2012 9:00,7873,,,,,,
25/04/2012 8:00,7233,,,,,,
25/04/2012 7:00,6936,,,,,,
25/04/2012 6:00,6733,,,,,,
25/04/2012 5:00,6584,,,,,,
25/04/2012 4:00,6586,,,,,,
25/04/2012 3:00,6729,,,,,,
25/04/2012 2:00,6951,,,,,,
25/04/2012 1:00,7264,,,,,,
25/04/2012 0:00,7837,,,,,,
24/04/2012 23:00,8403,,,,,,
24/04/2012 22:00,8911,,,,,,
24/04/2012 21:00,9178,,,,,,
24/04/2012 20:00,8964,,,,,,
24/04/2012 19:00,8747,,,,,,
24/04/2012 18:00,8633,,,,,,
24/04/2012 17:00,8580,,,,,,
24/04/2012 16:00,8585,,,,,,
24/04/2012 15:00,8611,,,,,,
24/04/2012 14:00,8784,,,,,,
24/04/2012 13:00,9018,,,,,,
24/04/2012 12:00,9032,,,,,,
24/04/2012 11:00,8983,,,,,,
24/04/2012 10:00,8750,,,,,,
24/04/2012 9:00,8266,,,,,,
24/04/2012 8:00,7606,,,,,,
24/04/2012 7:00,7087,,,,,,
24/04/2012 6:00,6726,,,,,,
24/04/2012 5:00,6584,,,,,,
24/04/2012 4:00,6557,,,,,,
24/04/2012 3:00,6637,,,,,,
24/04/2012 2:00,6864,,,,,,
24/04/2012 1:00,7234,,,,,,
24/04/2012 0:00,7855,,,,,,
23/04/2012 23:00,8590,,,,,,
23/04/2012 22:00,9261,,,,,,
23/04/2012 21:00,9630,,,,,,
23/04/2012 20:00,9306,,,,,,
23/04/2012 19:00,9389,,,,,,
23/04/2012 18:00,9599,,,,,,
23/04/2012 17:00,9740,,,,,,
23/04/2012 16:00,9689,,,,,,
23/04/2012 15:00,9648,,,,,,
23/04/2012 14:00,9589,,,,,,
23/04/2012 13:00,9511,,,,,,
23/04/2012 12:00,9492,,,,,,
23/04/2012 11:00,9478,,,,,,
23/04/2012 10:00,9432,,,,,,
23/04/2012 9:00,9355,,,,,,
23/04/2012 8:00,9296,,,,,,
23/04/2012 7:00,8757,,,,,,
23/04/2012 6:00,7605,,,,,,
23/04/2012 5:00,6899,,,,,,
23/04/2012 4:00,6719,,,,,,
23/04/2012 3:00,6679,,,,,,
23/04/2012 2:00,6833,,,,,,
23/04/2012 1:00,7128,,,,,,
23/04/2012 0:00,7738,,,,,,
22/04/2012 23:00,8589,,,,,,
22/04/2012 22:00,9492,,,,,,
22/04/2012 21:00,9891,,,,,,
22/04/2012 20:00,9438,,,,,,
22/04/2012 19:00,9393,,,,,,
22/04/2012 18:00,9544,,,,,,
22/04/2012 17:00,9589,,,,,,
22/04/2012 16:00,9532,,,,,,
22/04/2012 15:00,9554,,,,,,
22/04/2012 14:00,9581,,,,,,
22/04/2012 13:00,9558,,,,,,
22/04/2012 12:00,9606,,,,,,
22/04/2012 11:00,9608,,,,,,
22/04/2012 10:00,9624,,,,,,
22/04/2012 9:00,9674,,,,,,
22/04/2012 8:00,9759,,,,,,
22/04/2012 7:00,9251,,,,,,
22/04/2012 6:00,8012,,,,,,
22/04/2012 5:00,7330,,,,,,
22/04/2012 4:00,7103,,,,,,
22/04/2012 3:00,7086,,,,,,
22/04/2012 2:00,7229,,,,,,
22/04/2012 1:00,7464,,,,,,
22/04/2012 0:00,8021,,,,,,
21/04/2012 23:00,8852,,,,,,
21/04/2012 22:00,9653,,,,,,
21/04/2012 21:00,10062,,,,,,
21/04/2012 20:00,9757,,,,,,
21/04/2012 19:00,9715,,,,,,
21/04/2012 18:00,9766,,,,,,
21/04/2012 17:00,9690,,,,,,
21/04/2012 16:00,9590,,,,,,
21/04/2012 15:00,9621,,,,,,
21/04/2012 14:00,9650,,,,,,
21/04/2012 13:00,9695,,,,,,
21/04/2012 12:00,9707,,,,,,
21/04/2012 11:00,9690,,,,,,
21/04/2012 10:00,9544,,,,,,
21/04/2012 9:00,9513,,,,,,
21/04/2012 8:00,9418,,,,,,
21/04/2012 7:00,8866,,,,,,
21/04/2012 6:00,7649,,,,,,
21/04/2012 5:00,6966,,,,,,
21/04/2012 4:00,6752,,,,,,
21/04/2012 3:00,6770,,,,,,
21/04/2012 2:00,6870,,,,,,
21/04/2012 1:00,7198,,,,,,
21/04/2012 0:00,7776,,,,,,
20/04/2012 23:00,8653,,,,,,
20/04/2012 22:00,9566,,,,,,
20/04/2012 21:00,9986,,,,,,
20/04/2012 20:00,9496,,,,,,
20/04/2012 19:00,9391,,,,,,
20/04/2012 18:00,9481,,,,,,
20/04/2012 17:00,9407,,,,,,
20/04/2012 16:00,9376,,,,,,
20/04/2012 15:00,9401,,,,,,
20/04/2012 14:00,9462,,,,,,
20/04/2012 13:00,9441,,,,,,
20/04/2012 12:00,9484,,,,,,
20/04/2012 11:00,9530,,,,,,
20/04/2012 10:00,9611,,,,,,
20/04/2012 9:00,9773,,,,,,
20/04/2012 8:00,10003,,,,,,
20/04/2012 7:00,9514,,,,,,
20/04/2012 6:00,8216,,,,,,
20/04/2012 5:00,7400,,,,,,
20/04/2012 4:00,7050,,,,,,
20/04/2012 3:00,6994,,,,,,
20/04/2012 2:00,7087,,,,,,
20/04/2012 1:00,7328,,,,,,
20/04/2012 0:00,7836,,,,,,
19/04/2012 23:00,8656,,,,,,
19/04/2012 22:00,9555,,,,,,
19/04/2012 21:00,10042,,,,,,
19/04/2012 20:00,9498,,,,,,
19/04/2012 19:00,9361,,,,,,
19/04/2012 18:00,9359,,,,,,
19/04/2012 17:00,9346,,,,,,
19/04/2012 16:00,9332,,,,,,
19/04/2012 15:00,9392,,,,,,
19/04/2012 14:00,9456,,,,,,
19/04/2012 13:00,9488,,,,,,
19/04/2012 12:00,9616,,,,,,
19/04/2012 11:00,9656,,,,,,
19/04/2012 10:00,9747,,,,,,
19/04/2012 9:00,9946,,,,,,
19/04/2012 8:00,10094,,,,,,
19/04/2012 7:00,9605,,,,,,
19/04/2012 6:00,8255,,,,,,
19/04/2012 5:00,7412,,,,,,
19/04/2012 4:00,7084,,,,,,
19/04/2012 3:00,6978,,,,,,
19/04/2012 2:00,7050,,,,,,
19/04/2012 1:00,7279,,,,,,
19/04/2012 0:00,7798,,,,,,
18/04/2012 23:00,8546,,,,,,
18/04/2012 22:00,9279,,,,,,
18/04/2012 21:00,9632,,,,,,
18/04/2012 20:00,9068,,,,,,
18/04/2012 19:00,8686,,,,,,
18/04/2012 18:00,8568,,,,,,
18/04/2012 17:00,8401,,,,,,
18/04/2012 16:00,8313,,,,,,
18/04/2012 15:00,8396,,,,,,
18/04/2012 14:00,8523,,,,,,
18/04/2012 13:00,8625,,,,,,
18/04/2012 12:00,8739,,,,,,
18/04/2012 11:00,8773,,,,,,
18/04/2012 10:00,8734,,,,,,
18/04/2012 9:00,8423,,,,,,
18/04/2012 8:00,7811,,,,,,
18/04/2012 7:00,7256,,,,,,
18/04/2012 6:00,6927,,,,,,
18/04/2012 5:00,6711,,,,,,
18/04/2012 4:00,6627,,,,,,
18/04/2012 3:00,6653,,,,,,
18/04/2012 2:00,6826,,,,,,
18/04/2012 1:00,7161,,,,,,
18/04/2012 0:00,7639,,,,,,
17/04/2012 23:00,8242,,,,,,
17/04/2012 22:00,8874,,,,,,
17/04/2012 21:00,9204,,,,,,
17/04/2012 20:00,8852,,,,,,
17/04/2012 19:00,8928,,,,,,
17/04/2012 18:00,9117,,,,,,
17/04/2012 17:00,9112,,,,,,
17/04/2012 16:00,9091,,,,,,
17/04/2012 15:00,9045,,,,,,
17/04/2012 14:00,9075,,,,,,
17/04/2012 13:00,9128,,,,,,
17/04/2012 12:00,9145,,,,,,
17/04/2012 11:00,9035,,,,,,
17/04/2012 10:00,8779,,,,,,
17/04/2012 9:00,8273,,,,,,
17/04/2012 8:00,7616,,,,,,
17/04/2012 7:00,7228,,,,,,
17/04/2012 6:00,6947,,,,,,
17/04/2012 5:00,6812,,,,,,
17/04/2012 4:00,6860,,,,,,
17/04/2012 3:00,7070,,,,,,
17/04/2012 2:00,7435,,,,,,
17/04/2012 1:00,7943,,,,,,
17/04/2012 0:00,8739,,,,,,
16/04/2012 23:00,9543,,,,,,
16/04/2012 22:00,10273,,,,,,
16/04/2012 21:00,10712,,,,,,
16/04/2012 20:00,10561,,,,,,
16/04/2012 19:00,10810,,,,,,
16/04/2012 18:00,11074,,,,,,
16/04/2012 17:00,11064,,,,,,
16/04/2012 16:00,10975,,,,,,
16/04/2012 15:00,10792,,,,,,
16/04/2012 14:00,10618,,,,,,
16/04/2012 13:00,10380,,,,,,
16/04/2012 12:00,10121,,,,,,
16/04/2012 11:00,9817,,,,,,
16/04/2012 10:00,9490,,,,,,
16/04/2012 9:00,9267,,,,,,
16/04/2012 8:00,9082,,,,,,
16/04/2012 7:00,8576,,,,,,
16/04/2012 6:00,7448,,,,,,
16/04/2012 5:00,6811,,,,,,
16/04/2012 4:00,6638,,,,,,
16/04/2012 3:00,6664,,,,,,
16/04/2012 2:00,6840,,,,,,
16/04/2012 1:00,7184,,,,,,
16/04/2012 0:00,7827,,,,,,
15/04/2012 23:00,8724,,,,,,
15/04/2012 22:00,9656,,,,,,
15/04/2012 21:00,10091,,,,,,
15/04/2012 20:00,9673,,,,,,
15/04/2012 19:00,9591,,,,,,
15/04/2012 18:00,9671,,,,,,
15/04/2012 17:00,9608,,,,,,
15/04/2012 16:00,9471,,,,,,
15/04/2012 15:00,9480,,,,,,
15/04/2012 14:00,9577,,,,,,
15/04/2012 13:00,9531,,,,,,
15/04/2012 12:00,9610,,,,,,
15/04/2012 11:00,9671,,,,,,
15/04/2012 10:00,9846,,,,,,
15/04/2012 9:00,10115,,,,,,
15/04/2012 8:00,10446,,,,,,
15/04/2012 7:00,10048,,,,,,
15/04/2012 6:00,8665,,,,,,
15/04/2012 5:00,7804,,,,,,
15/04/2012 4:00,7489,,,,,,
15/04/2012 3:00,7391,,,,,,
15/04/2012 2:00,7416,,,,,,
15/04/2012 1:00,7727,,,,,,
15/04/2012 0:00,8213,,,,,,
14/04/2012 23:00,9012,,,,,,
14/04/2012 22:00,9808,,,,,,
14/04/2012 21:00,10111,,,,,,
14/04/2012 20:00,9570,,,,,,
14/04/2012 19:00,9256,,,,,,
14/04/2012 18:00,9248,,,,,,
14/04/2012 17:00,9271,,,,,,
14/04/2012 16:00,9253,,,,,,
14/04/2012 15:00,9315,,,,,,
14/04/2012 14:00,9330,,,,,,
14/04/2012 13:00,9474,,,,,,
14/04/2012 12:00,9610,,,,,,
14/04/2012 11:00,9706,,,,,,
14/04/2012 10:00,9701,,,,,,
14/04/2012 9:00,9830,,,,,,
14/04/2012 8:00,9887,,,,,,
14/04/2012 7:00,9361,,,,,,
14/04/2012 6:00,8071,,,,,,
14/04/2012 5:00,7299,,,,,,
14/04/2012 4:00,7054,,,,,,
14/04/2012 3:00,7087,,,,,,
14/04/2012 2:00,7183,,,,,,
14/04/2012 1:00,7488,,,,,,
14/04/2012 0:00,8022,,,,,,
13/04/2012 23:00,8826,,,,,,
13/04/2012 22:00,9648,,,,,,
13/04/2012 21:00,10206,,,,,,
13/04/2012 20:00,10157,,,,,,
13/04/2012 19:00,9907,,,,,,
13/04/2012 18:00,9766,,,,,,
13/04/2012 17:00,9533,,,,,,
13/04/2012 16:00,9523,,,,,,
13/04/2012 15:00,9572,,,,,,
13/04/2012 14:00,9640,,,,,,
13/04/2012 13:00,9572,,,,,,
13/04/2012 12:00,9473,,,,,,
13/04/2012 11:00,9480,,,,,,
13/04/2012 10:00,9393,,,,,,
13/04/2012 9:00,9382,,,,,,
13/04/2012 8:00,9314,,,,,,
13/04/2012 7:00,8792,,,,,,
13/04/2012 6:00,7547,,,,,,
13/04/2012 5:00,6874,,,,,,
13/04/2012 4:00,6673,,,,,,
13/04/2012 3:00,6697,,,,,,
13/04/2012 2:00,6842,,,,,,
13/04/2012 1:00,7094,,,,,,
13/04/2012 0:00,7744,,,,,,
12/04/2012 23:00,8723,,,,,,
12/04/2012 22:00,9626,,,,,,
12/04/2012 21:00,10218,,,,,,
12/04/2012 20:00,9844,,,,,,
12/04/2012 19:00,9823,,,,,,
12/04/2012 18:00,10004,,,,,,
12/04/2012 17:00,10034,,,,,,
12/04/2012 16:00,9923,,,,,,
12/04/2012 15:00,9818,,,,,,
12/04/2012 14:00,9829,,,,,,
12/04/2012 13:00,9724,,,,,,
12/04/2012 12:00,9632,,,,,,
12/04/2012 11:00,9546,,,,,,
12/04/2012 10:00,9362,,,,,,
12/04/2012 9:00,9237,,,,,,
12/04/2012 8:00,9127,,,,,,
12/04/2012 7:00,8650,,,,,,
12/04/2012 6:00,7438,,,,,,
